3.50,-45.085237833507989
3.51,-45.088519096579866
3.52,-45.089849232097052
3.53,-45.093819682216242
3.54,-45.097422950145962
3.55,-45.100669484121461
3.56,-45.103570176330045
3.57,-45.106130225197717
3.58,-45.108355114574053
3.59,-45.110256212352688
3.65,-45.115144566912505
