#N,rg^2,rg^2(LJ)
10,1.7667294914416516,3.290146775820426
20,3.54684608706132,8.248318679905065
30,5.170568494472257,13.611327849997009
40,6.38128651951891,19.53903825037188
50,8.271367081650613,26.911514017479035
100,19.479880800773515,64.5028169719463
200,30.769907925819968,144.412347214281
