5.7024777890        7.4598097360        8.1055066823
7.0618067211        7.5014200651        7.3777218234
6.0938496844        7.4999223184        7.2180307964
9.3394251437        8.2785012826        6.9325664110
9.3224053084        6.7401139463        6.8917821264
8.9995269131        7.4998985241        7.4068195340
